Year,Jurisdiction,Category,Stream,Fate,Tonnes
2006,SA,Paper & cardboard,MSW,Disposal,34317.0
2006,SA,Paper & cardboard,MSW,Energy recovery,19141.0
2006,SA,Paper & cardboard,MSW,Recycling,0.0
2006,SA,Paper & cardboard,Total,Disposal,58037.0
2006,SA,Paper & cardboard,Total,Energy recovery,32371.0
2006,SA,Paper & cardboard,Total,Recycling,350210.0
2006,SA,Plastics,C&D,Disposal,3645.0
2006,SA,Plastics,C&D,Energy recovery,0.0
2006,SA,Plastics,C&D,Recycling,0.0
2006,SA,Plastics,C&I,Disposal,22527.0
2006,SA,Plastics,C&I,Energy recovery,0.0
2006,SA,Plastics,C&I,Recycling,0.0
2006,SA,Plastics,MSW,Disposal,33048.0
2006,SA,Plastics,MSW,Energy recovery,0.0
2006,SA,Plastics,MSW,Recycling,0.0
2006,SA,Plastics,Total,Disposal,59220.0
2006,SA,Plastics,Total,Energy recovery,0.0
2006,SA,Plastics,Total,Recycling,33760.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,3139.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,1737.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,8561.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,4737.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,0.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,9578.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,5300.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,21278.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,11774.0
2006,SA,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,5290.0
2006,SA,Total,C&D,Disposal,151355.0
2006,SA,Total,C&D,Energy recovery,11427.0
2006,SA,Total,C&D,Recycling,1087233.0
2006,SA,Total,C&I,Disposal,139026.0
2006,SA,Total,C&I,Energy recovery,46088.0
2006,SA,Total,C&I,Recycling,611448.0
2006,SA,Total,MSW,Disposal,276414.0
2006,SA,Total,MSW,Energy recovery,98553.0
2006,SA,Total,MSW,Recycling,409493.0
2006,SA,Total,Total,Disposal,566796.0
2006,SA,Total,Total,Energy recovery,156068.0
2006,SA,Total,Total,Recycling,2108174.0
2006,SA,Unclassified materials,C&D,Disposal,0.0
2006,SA,Unclassified materials,C&D,Energy recovery,0.0
2006,SA,Unclassified materials,C&D,Recycling,0.0
2006,SA,Unclassified materials,C&I,Disposal,0.0
2006,SA,Unclassified materials,C&I,Energy recovery,0.0
2006,SA,Unclassified materials,C&I,Recycling,0.0
2006,SA,Unclassified materials,MSW,Disposal,0.0
2006,SA,Unclassified materials,MSW,Energy recovery,0.0
2006,SA,Unclassified materials,MSW,Recycling,0.0
2006,SA,Unclassified materials,Total,Disposal,0.0
2006,SA,Unclassified materials,Total,Energy recovery,0.0
2006,SA,Unclassified materials,Total,Recycling,0.0
2006,Tas,Biosolids,C&I,Disposal,905.554911752991
2006,Tas,Biosolids,C&I,Recycling,46183.30049940254
2006,Tas,Biosolids,Total,Disposal,905.554911752991
2006,Tas,Biosolids,Total,Recycling,46183.30049940254
2006,Tas,Building and demolition materials,C&D,Disposal,11317.0
2006,Tas,Building and demolition materials,C&D,Recycling,0.0
2006,Tas,Building and demolition materials,C&I,Disposal,19230.0
2006,Tas,Building and demolition materials,C&I,Recycling,198.0
2006,Tas,Building and demolition materials,MSW,Disposal,10928.0
2006,Tas,Building and demolition materials,MSW,Recycling,0.0
2006,Tas,Building and demolition materials,Total,Disposal,41475.0
2006,Tas,Building and demolition materials,Total,Recycling,198.0
2006,Tas,Glass,C&D,Disposal,44.0
2006,Tas,Glass,C&D,Recycling,0.0
2006,Tas,Glass,C&I,Disposal,3222.0
2006,Tas,Glass,C&I,Recycling,294.0
2006,Tas,Glass,MSW,Disposal,14743.0
2006,Tas,Glass,MSW,Recycling,21184.0
2006,Tas,Glass,Total,Disposal,18009.0
2006,Tas,Glass,Total,Recycling,21478.0
2006,Tas,Hazardous wastes,C&D,Disposal,13525.890786065702
2006,Tas,Hazardous wastes,C&D,Energy recovery,0.0
2006,Tas,Hazardous wastes,C&D,Recycling,666.9148982026607
2006,Tas,Hazardous wastes,C&I,Disposal,167351.01109459568
2006,Tas,Hazardous wastes,C&I,Energy recovery,8189.488805799947
2006,Tas,Hazardous wastes,C&I,Recycling,615259.6838089299
2006,Tas,Hazardous wastes,Total,Disposal,180876.9018806614
2006,Tas,Hazardous wastes,Total,Energy recovery,8189.488805799947
2006,Tas,Hazardous wastes,Total,Recycling,615926.5987071325
2006,Tas,Metals,C&D,Disposal,489.0
2006,Tas,Metals,C&D,Recycling,0.0
2006,Tas,Metals,C&I,Disposal,3587.0
2006,Tas,Metals,C&I,Recycling,1578.0
2006,Tas,Metals,MSW,Disposal,10350.0
2006,Tas,Metals,MSW,Recycling,2600.0
2006,Tas,Metals,Total,Disposal,14426.0
2006,Tas,Metals,Total,Recycling,4178.0
2006,Tas,Organics,C&D,Disposal,1974.0
2006,Tas,Organics,C&D,Energy recovery,222.0
2006,Tas,Organics,C&D,Recycling,0.0
2006,Tas,Organics,C&I,Disposal,96124.0
2006,Tas,Organics,C&I,Energy recovery,15906.0
2006,Tas,Organics,C&I,Recycling,10046.0
2006,Tas,Organics,MSW,Disposal,282933.0
2006,Tas,Organics,MSW,Energy recovery,41227.0
2006,Tas,Organics,MSW,Recycling,17541.0
2006,Tas,Organics,Total,Disposal,381031.0
2006,Tas,Organics,Total,Energy recovery,57355.0
2006,Tas,Organics,Total,Recycling,27587.0
2006,Tas,Paper & cardboard,C&D,Disposal,340.0
2006,Tas,Paper & cardboard,C&D,Energy recovery,72.0
2006,Tas,Paper & cardboard,C&D,Recycling,0.0
2006,Tas,Paper & cardboard,C&I,Disposal,18877.0
2006,Tas,Paper & cardboard,C&I,Energy recovery,3971.0
2006,Tas,Paper & cardboard,C&I,Recycling,4989.0
2006,Tas,Paper & cardboard,MSW,Disposal,30811.0
2006,Tas,Paper & cardboard,MSW,Energy recovery,6482.0
2006,Tas,Paper & cardboard,MSW,Recycling,30748.0
2006,Tas,Paper & cardboard,Total,Disposal,50028.0
2006,Tas,Paper & cardboard,Total,Energy recovery,10524.0
2006,Tas,Paper & cardboard,Total,Recycling,35737.0
2006,Tas,Plastics,C&D,Disposal,370.0
2006,Tas,Plastics,C&D,Recycling,0.0
2006,Tas,Plastics,C&I,Disposal,29238.0
2006,Tas,Plastics,C&I,Recycling,914.0
2006,Tas,Plastics,MSW,Disposal,44303.0
2006,Tas,Plastics,MSW,Recycling,241.0
2006,Tas,Plastics,Total,Disposal,73910.0
2006,Tas,Plastics,Total,Recycling,1155.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,9538.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,1517.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,52.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,6188.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,984.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,15726.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,2501.0
2006,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,52.0
2006,Tas,Total,C&D,Disposal,13547.0
2006,Tas,Total,C&D,Energy recovery,183.0
2006,Tas,Total,C&D,Recycling,0.0
2006,Tas,Total,C&I,Disposal,131754.0
2006,Tas,Total,C&I,Energy recovery,13441.0
2006,Tas,Total,C&I,Recycling,14614.0
2006,Tas,Total,MSW,Disposal,258789.0
2006,Tas,Total,MSW,Energy recovery,28079.0
2006,Tas,Total,MSW,Recycling,60423.0
2006,Tas,Total,Total,Disposal,404090.0
2006,Tas,Total,Total,Energy recovery,41703.0
2006,Tas,Total,Total,Recycling,75037.0
2006,Tas,Unclassified materials,C&D,Disposal,0.0
2006,Tas,Unclassified materials,C&D,Energy recovery,0.0
2006,Tas,Unclassified materials,C&D,Recycling,0.0
2006,Tas,Unclassified materials,C&I,Disposal,0.0
2006,Tas,Unclassified materials,C&I,Energy recovery,0.0
2006,Tas,Unclassified materials,C&I,Recycling,0.0
2006,Tas,Unclassified materials,MSW,Disposal,0.0
2006,Tas,Unclassified materials,MSW,Energy recovery,0.0
2006,Tas,Unclassified materials,MSW,Recycling,0.0
2006,Tas,Unclassified materials,Total,Disposal,0.0
2006,Tas,Unclassified materials,Total,Energy recovery,0.0
2006,Tas,Unclassified materials,Total,Recycling,0.0
2006,Vic,Ash,C&I,Long-term storage,4022457.8146252027
2006,Vic,Ash,C&I,Recycling,0.0
2006,Vic,Ash,Total,Long-term storage,4022457.8146252027
2006,Vic,Ash,Total,Recycling,0.0
2006,Vic,Biosolids,C&I,Disposal,802407.7756917845
2006,Vic,Biosolids,C&I,Recycling,432065.7253724993
2006,Vic,Biosolids,Total,Disposal,802407.7756917845
2006,Vic,Biosolids,Total,Recycling,432065.7253724993
2006,Vic,Building and demolition materials,C&D,Disposal,762664.0
2006,Vic,Building and demolition materials,C&D,Recycling,4613406.0
2006,Vic,Building and demolition materials,C&I,Disposal,213443.0
2006,Vic,Building and demolition materials,C&I,Recycling,446288.0
2006,Vic,Building and demolition materials,MSW,Disposal,259743.0
2006,Vic,Building and demolition materials,MSW,Recycling,271268.0
2006,Vic,Building and demolition materials,Total,Disposal,1235850.0
2006,Vic,Building and demolition materials,Total,Recycling,5330962.0
2006,Vic,Glass,C&D,Disposal,1641.0
2006,Vic,Glass,C&D,Recycling,0.0
2006,Vic,Glass,C&I,Disposal,31057.0
2006,Vic,Glass,C&I,Recycling,64360.0
2006,Vic,Glass,MSW,Disposal,63826.0
2006,Vic,Glass,MSW,Recycling,339778.0
2006,Vic,Glass,Total,Disposal,96524.0
2006,Vic,Glass,Total,Recycling,404138.0
2006,Vic,Hazardous wastes,C&D,Disposal,1295585.0396661952
2006,Vic,Hazardous wastes,C&D,Energy recovery,0.0
2006,Vic,Hazardous wastes,C&D,Recycling,33664.08441379997
2006,Vic,Hazardous wastes,C&I,Disposal,1322171.6488822273
2006,Vic,Hazardous wastes,C&I,Energy recovery,110059.63067408203
2006,Vic,Hazardous wastes,C&I,Recycling,1039220.4868222129
2006,Vic,Hazardous wastes,Total,Disposal,2617756.6885484224
2006,Vic,Hazardous wastes,Total,Energy recovery,110059.63067408203
2006,Vic,Hazardous wastes,Total,Recycling,1072884.571236013
2006,Vic,Metals,C&D,Disposal,10049.0
2006,Vic,Metals,C&D,Recycling,228350.0
2006,Vic,Metals,C&I,Disposal,41410.0
2006,Vic,Metals,C&I,Recycling,1895072.0
2006,Vic,Metals,MSW,Disposal,43615.0
2006,Vic,Metals,MSW,Recycling,398764.0
2006,Vic,Metals,Total,Disposal,95074.0
2006,Vic,Metals,Total,Recycling,2522186.0
2006,Vic,Organics,C&D,Disposal,219518.0
2006,Vic,Organics,C&D,Energy recovery,22056.0
2006,Vic,Organics,C&D,Recycling,55244.0
2006,Vic,Organics,C&I,Disposal,1541219.0
2006,Vic,Organics,C&I,Energy recovery,217476.0
2006,Vic,Organics,C&I,Recycling,885158.0
2006,Vic,Organics,MSW,Disposal,1777978.0
2006,Vic,Organics,MSW,Energy recovery,313963.0
2006,Vic,Organics,MSW,Recycling,568528.0
2006,Vic,Organics,Total,Disposal,3538716.0
2006,Vic,Organics,Total,Energy recovery,553494.0
2006,Vic,Organics,Total,Recycling,1508930.0
2006,Vic,Paper & cardboard,C&D,Disposal,3922.0
2006,Vic,Paper & cardboard,C&D,Energy recovery,795.0
2006,Vic,Paper & cardboard,C&D,Recycling,0.0
2006,Vic,Paper & cardboard,C&I,Disposal,242046.0
2006,Vic,Paper & cardboard,C&I,Energy recovery,49040.0
2006,Vic,Paper & cardboard,C&I,Recycling,1062132.0
2006,Vic,Paper & cardboard,MSW,Disposal,212456.0
2006,Vic,Paper & cardboard,MSW,Energy recovery,43045.0
2006,Vic,Paper & cardboard,MSW,Recycling,578036.0
2006,Vic,Paper & cardboard,Total,Disposal,458424.0
2006,Vic,Paper & cardboard,Total,Energy recovery,92880.0
2006,Vic,Paper & cardboard,Total,Recycling,1640168.0
2006,Vic,Plastics,C&D,Disposal,8613.0
2006,Vic,Plastics,C&D,Recycling,7512.0
2006,Vic,Plastics,C&I,Disposal,209789.0
2006,Vic,Plastics,C&I,Recycling,64908.0
2006,Vic,Plastics,MSW,Disposal,210931.0
2006,Vic,Plastics,MSW,Recycling,39030.0
2006,Vic,Plastics,Total,Disposal,429333.0
2006,Vic,Plastics,Total,Recycling,111450.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,8274.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,544.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,104185.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,11066.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,17198.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,46519.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,21168.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,9038.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,158978.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,32779.0
2006,Vic,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,26236.0
2006,Vic,Total,C&D,Disposal,904921.0
2006,Vic,Total,C&D,Energy recovery,12367.0
2006,Vic,Total,C&D,Recycling,2456012.0
2006,Vic,Total,C&I,Disposal,1612540.0
2006,Vic,Total,C&I,Energy recovery,168844.0
2006,Vic,Total,C&I,Recycling,2250012.0
2006,Vic,Total,MSW,Disposal,1726079.0
2006,Vic,Total,MSW,Energy recovery,221195.0
2006,Vic,Total,MSW,Recycling,1121736.0
2006,Vic,Total,Total,Disposal,4243540.0
2006,Vic,Total,Total,Energy recovery,402406.0
2006,Vic,Total,Total,Recycling,5827760.0
2006,Vic,Unclassified materials,C&D,Disposal,0.0
2006,Vic,Unclassified materials,C&D,Energy recovery,0.0
2006,Vic,Unclassified materials,C&D,Recycling,0.0
2006,Vic,Unclassified materials,C&I,Disposal,0.0
2006,Vic,Unclassified materials,C&I,Energy recovery,0.0
2006,Vic,Unclassified materials,C&I,Recycling,0.0
2006,Vic,Unclassified materials,MSW,Disposal,0.0
2006,Vic,Unclassified materials,MSW,Energy recovery,0.0
2006,Vic,Unclassified materials,MSW,Recycling,0.0
2006,Vic,Unclassified materials,Total,Disposal,0.0
2006,Vic,Unclassified materials,Total,Energy recovery,0.0
2006,Vic,Unclassified materials,Total,Recycling,0.0
2006,WA,Ash,C&I,Long-term storage,1842730.9198002142
2006,WA,Ash,C&I,Recycling,1405039.991982188
2006,WA,Ash,Total,Long-term storage,1842730.9198002142
2006,WA,Ash,Total,Recycling,1405039.991982188
2006,WA,Biosolids,C&I,Disposal,33345.855447711496
2006,WA,Biosolids,C&I,Recycling,263432.25803692086
2006,WA,Biosolids,Total,Disposal,33345.855447711496
2006,WA,Biosolids,Total,Recycling,263432.25803692086
2006,WA,Building and demolition materials,C&D,Disposal,1430858.0
2006,WA,Building and demolition materials,C&D,Recycling,0.0
2006,WA,Building and demolition materials,C&I,Disposal,141671.0
2006,WA,Building and demolition materials,C&I,Recycling,0.0
2006,WA,Building and demolition materials,MSW,Disposal,74505.0
2006,WA,Building and demolition materials,MSW,Recycling,0.0
2006,WA,Building and demolition materials,Total,Disposal,1647034.0
2006,WA,Building and demolition materials,Total,Recycling,787740.0
2006,WA,Glass,C&D,Disposal,5601.0
2006,WA,Glass,C&D,Recycling,0.0
2006,WA,Glass,C&I,Disposal,23739.0
2006,WA,Glass,C&I,Recycling,0.0
2006,WA,Glass,MSW,Disposal,70957.0
2006,WA,Glass,MSW,Recycling,0.0
2006,WA,Glass,Total,Disposal,100296.0
2006,WA,Glass,Total,Recycling,41600.0
2006,WA,Hazardous wastes,C&D,Disposal,7629.544978898468
2006,WA,Hazardous wastes,C&D,Energy recovery,0.0
2006,WA,Hazardous wastes,C&D,Recycling,20499.68872622153
2006,WA,Hazardous wastes,C&I,Disposal,262513.6606629867
2006,WA,Hazardous wastes,C&I,Energy recovery,45825.53565154526
2006,WA,Hazardous wastes,C&I,Recycling,978596.3283298762
2006,WA,Hazardous wastes,Total,Disposal,270143.2056418851
2006,WA,Hazardous wastes,Total,Energy recovery,45825.53565154526
2006,WA,Hazardous wastes,Total,Recycling,999096.0170560977
2006,WA,Metals,C&D,Disposal,61787.0
2006,WA,Metals,C&D,Recycling,0.0
2006,WA,Metals,C&I,Disposal,26428.0
2006,WA,Metals,C&I,Recycling,0.0
2006,WA,Metals,MSW,Disposal,21287.0
2006,WA,Metals,MSW,Recycling,0.0
2006,WA,Metals,Total,Disposal,109501.0
2006,WA,Metals,Total,Recycling,1002600.0
2006,WA,Organics,C&D,Disposal,255356.0
2006,WA,Organics,C&D,Energy recovery,22398.0
2006,WA,Organics,C&D,Recycling,0.0
2006,WA,Organics,C&I,Disposal,722669.0
2006,WA,Organics,C&I,Energy recovery,102657.0
2006,WA,Organics,C&I,Recycling,0.0
2006,WA,Organics,MSW,Disposal,1191921.0
2006,WA,Organics,MSW,Energy recovery,156259.0
2006,WA,Organics,MSW,Recycling,0.0
2006,WA,Organics,Total,Disposal,2169946.0
2006,WA,Organics,Total,Energy recovery,281315.0
2006,WA,Organics,Total,Recycling,320560.0
2006,WA,Paper & cardboard,C&D,Disposal,44096.0
2006,WA,Paper & cardboard,C&D,Energy recovery,7983.0
2006,WA,Paper & cardboard,C&D,Recycling,0.0
2006,WA,Paper & cardboard,C&I,Disposal,142521.0
2006,WA,Paper & cardboard,C&I,Energy recovery,25802.0
2006,WA,Paper & cardboard,C&I,Recycling,0.0
2006,WA,Paper & cardboard,MSW,Disposal,99132.0
2006,WA,Paper & cardboard,MSW,Energy recovery,17947.0
2006,WA,Paper & cardboard,MSW,Recycling,0.0
2006,WA,Paper & cardboard,Total,Disposal,285749.0
2006,WA,Paper & cardboard,Total,Energy recovery,51732.0
2006,WA,Paper & cardboard,Total,Recycling,451520.0
2006,WA,Plastics,C&D,Disposal,46766.0
2006,WA,Plastics,C&D,Recycling,0.0
2006,WA,Plastics,C&I,Disposal,215396.0
2006,WA,Plastics,C&I,Recycling,0.0
2006,WA,Plastics,MSW,Disposal,92244.0
2006,WA,Plastics,MSW,Recycling,0.0
2006,WA,Plastics,Total,Disposal,354406.0
2006,WA,Plastics,Total,Recycling,18130.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,69025.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,12421.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,0.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,12027.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,2164.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,81052.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,14585.0
2006,WA,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,3100.0
2006,WA,Total,C&D,Disposal,1716786.0
2006,WA,Total,C&D,Energy recovery,19182.0
2006,WA,Total,C&D,Recycling,355673.0
2006,WA,Total,C&I,Disposal,980113.0
2006,WA,Total,C&I,Energy recovery,89551.0
2006,WA,Total,C&I,Recycling,770624.0
2006,WA,Total,MSW,Disposal,966112.0
2006,WA,Total,MSW,Energy recovery,98241.0
2006,WA,Total,MSW,Recycling,355673.0
2006,WA,Total,Total,Disposal,3663012.0
2006,WA,Total,Total,Energy recovery,206975.0
2006,WA,Total,Total,Recycling,1481970.0
2006,WA,Unclassified materials,C&D,Disposal,0.0
2006,WA,Unclassified materials,C&D,Energy recovery,0.0
2006,WA,Unclassified materials,C&D,Recycling,0.0
2006,WA,Unclassified materials,C&I,Disposal,0.0
2006,WA,Unclassified materials,C&I,Energy recovery,0.0
2006,WA,Unclassified materials,C&I,Recycling,0.0
2006,WA,Unclassified materials,MSW,Disposal,0.0
2006,WA,Unclassified materials,MSW,Energy recovery,0.0
2006,WA,Unclassified materials,MSW,Recycling,0.0
2006,WA,Unclassified materials,Total,Disposal,0.0
2006,WA,Unclassified materials,Total,Energy recovery,0.0
2006,WA,Unclassified materials,Total,Recycling,0.0
2007,ACT,Hazardous wastes,C&D,Disposal,549.771012928479
2007,ACT,Hazardous wastes,C&D,Energy recovery,0.0
2007,ACT,Hazardous wastes,C&D,Recycling,31.02539854503744
2007,ACT,Hazardous wastes,C&I,Disposal,10038.290114028312
2007,ACT,Hazardous wastes,C&I,Energy recovery,3222.7646650709294
2007,ACT,Hazardous wastes,C&I,Recycling,16920.901274853593
2007,ACT,Hazardous wastes,Total,Disposal,10588.06112695679
2007,ACT,Hazardous wastes,Total,Energy recovery,3222.7646650709294
2007,ACT,Hazardous wastes,Total,Recycling,16951.92667339863
2007,NSW,Hazardous wastes,C&D,Disposal,1073407.1355668223
2007,NSW,Hazardous wastes,C&D,Energy recovery,0.0
2007,NSW,Hazardous wastes,C&D,Recycling,266416.87274371245
2007,NSW,Hazardous wastes,C&I,Disposal,1021203.2493771346
2007,NSW,Hazardous wastes,C&I,Energy recovery,170782.50097017473
2007,NSW,Hazardous wastes,C&I,Recycling,819582.0374505406
2007,NSW,Hazardous wastes,Total,Disposal,2094610.3849439567
2007,NSW,Hazardous wastes,Total,Energy recovery,170782.50097017473
2007,NSW,Hazardous wastes,Total,Recycling,1085998.910194253
2007,NT,Hazardous wastes,C&D,Disposal,15714.742921175883
2007,NT,Hazardous wastes,C&D,Energy recovery,0.0
2007,NT,Hazardous wastes,C&D,Recycling,796.2235494990664
2007,NT,Hazardous wastes,C&I,Disposal,24630.130802905624
2007,NT,Hazardous wastes,C&I,Energy recovery,5804.737320717565
2007,NT,Hazardous wastes,C&I,Recycling,47171.513931217065
2007,NT,Hazardous wastes,Total,Disposal,40344.87372408151
2007,NT,Hazardous wastes,Total,Energy recovery,5804.737320717565
2007,NT,Hazardous wastes,Total,Recycling,47967.73748071613
2007,Qld,Hazardous wastes,C&D,Disposal,3329649.928629422
2007,Qld,Hazardous wastes,C&D,Energy recovery,0.0
2007,Qld,Hazardous wastes,C&D,Recycling,159.9289105777309
2007,Qld,Hazardous wastes,C&I,Disposal,2164583.1857817946
2007,Qld,Hazardous wastes,C&I,Energy recovery,75862.36130760977
2007,Qld,Hazardous wastes,C&I,Recycling,1387572.3280725589
2007,Qld,Hazardous wastes,Total,Disposal,5494233.114411217
2007,Qld,Hazardous wastes,Total,Energy recovery,75862.36130760977
2007,Qld,Hazardous wastes,Total,Recycling,1387732.2569831365
